No,created_at,id_str,username,Teks Tweet,Label,Label Ahli (Validasi),Catatan / Komentar,Unnamed: 8,Tweet_CaseFolded,Tweet_Cleaned,Tweet_Tokenized,Tweet_Normalized,Tweet_Final,label_encoded,Detail_Nilai_Token,Token_Sequence_Padding
556,2025-02-15 17:31:41,1.89071e+18,deeldeldel,Saya sangat mendukung efisiensi anggaran pendidikan. Dana jadi lebih tepat sasaran untuk yang benar-benar membutuhkan. Maju terus pendidikan Indonesia!,positif,,,,saya sangat mendukung efisiensi anggaran pendidikan. dana jadi lebih tepat sasaran untuk yang benar-benar membutuhkan. maju terus pendidikan indonesia!,saya sangat mendukung efisiensi anggaran pendidikan dana jadi lebih tepat sasaran untuk yang benar benar membutuhkan maju terus pendidikan indonesia,"['saya', 'sangat', 'mendukung', 'efisiensi', 'anggaran', 'pendidikan', 'dana', 'jadi', 'lebih', 'tepat', 'sasaran', 'untuk', 'yang', 'benar', 'benar', 'membutuhkan', 'maju', 'terus', 'pendidikan', 'indonesia']","['saya', 'sangat', 'mendukung', 'efisiensi', 'anggaran', 'pendidikan', 'dana', 'jadi', 'lebih', 'tepat', 'sasaran', 'untuk', 'yang', 'benar', 'benar', 'membutuhkan', 'maju', 'terus', 'pendidikan', 'indonesia']",saya sangat mendukung efisiensi anggaran pendidikan dana jadi lebih tepat sasaran untuk yang benar benar membutuhkan maju terus pendidikan indonesia,2,"saya: 44, sangat: 48, mendukung: 132, efisiensi: 4, anggaran: 2, pendidikan: 3, dana: 11, jadi: 19, lebih: 34, tepat: 57, sasaran: 115, untuk: 10, yang: 5, benar: 39, benar: 39, membutuhkan: 135, maju: 59, terus: 55, pendidikan: 3, indonesia: 16","[ 44  48 132   4   2   3  11  19  34  57 115  10   5  39  39 135  59  55
   3  16   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]"
557,2025-02-22 15:48:51,1.89322e+18,Indober2020,"Para mahasiswa menuntut beragam isu dengan tajuk ""Indonesia Gelap.

https://t.co/LMDrKMXnex&gt;",netral,,,,"para mahasiswa menuntut beragam isu dengan tajuk ""indonesia gelap.

https://t.co/lmdrkmxnex&gt;",para mahasiswa menuntut beragam isu dengan tajuk indonesia gelap,"['para', 'mahasiswa', 'menuntut', 'beragam', 'isu', 'dengan', 'tajuk', 'indonesia', 'gelap']","['para', 'mahasiswa', 'menuntut', 'beragam', 'isu', 'dengan', 'tajuk', 'indonesia', 'gelap']",para mahasiswa menuntut beragam isu dengan tajuk indonesia gelap,1,"para: 281, mahasiswa: 33, menuntut: 608, beragam: 990, isu: 262, dengan: 26, tajuk: 1759, indonesia: 16, gelap: 254","[ 281   33  608  990  262   26 1759   16  254    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
558,2025-03-18 11:41:12,1.90186e+18,literallyitsnot,"udh mah kena efisiensi, pendidikan &amp; kesehatan gk jadi prioritas, ini lagi mau pilkada ulang pke dana pendidikan &amp; kesehatan gk habis pikir????",negatif,,,,"udh mah kena efisiensi, pendidikan &amp; kesehatan gk jadi prioritas, ini lagi mau pilkada ulang pke dana pendidikan &amp; kesehatan gk habis pikir????",udh mah kena efisiensi pendidikan amp kesehatan gk jadi prioritas ini lagi mau pilkada ulang pke dana pendidikan amp kesehatan gk habis pikir,"['udh', 'mah', 'kena', 'efisiensi', 'pendidikan', 'amp', 'kesehatan', 'gk', 'jadi', 'prioritas', 'ini', 'lagi', 'mau', 'pilkada', 'ulang', 'pke', 'dana', 'pendidikan', 'amp', 'kesehatan', 'gk', 'habis', 'pikir']","['sudah', 'mah', 'kena', 'efisiensi', 'pendidikan', 'amp', 'kesehatan', 'tidak', 'jadi', 'prioritas', 'ini', 'lagi', 'mau', 'pilkada', 'ulang', 'pakai', 'dana', 'pendidikan', 'amp', 'kesehatan', 'tidak', 'habis', 'pikir']",sudah mah kena efisiensi pendidikan amp kesehatan tidak jadi prioritas ini lagi mau pilkada ulang pakai dana pendidikan amp kesehatan tidak habis pikir,0,"sudah: 18, mah: 361, kena: 31, efisiensi: 4, pendidikan: 3, amp: 91, kesehatan: 64, tidak: 6, jadi: 19, prioritas: 199, ini: 7, lagi: 50, mau: 54, pilkada: 1174, ulang: 798, pakai: 288, dana: 11, pendidikan: 3, amp: 91, kesehatan: 64, tidak: 6, habis: 276, pikir: 721","[  18  361   31    4    3   91   64    6   19  199    7   50   54 1174
  798  288   11    3   91   64    6  276  721    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
559,2025-02-06 17:31:18,1.88745e+18,NenkMonica,"Sangat setuju dengan langkah efisiensi ini. Kualitas pendidikan tidak harus mahal, yang penting tepat guna dan bebas korupsi.",positif,,,,"sangat setuju dengan langkah efisiensi ini. kualitas pendidikan tidak harus mahal, yang penting tepat guna dan bebas korupsi.",sangat setuju dengan langkah efisiensi ini kualitas pendidikan tidak harus mahal yang penting tepat guna dan bebas korupsi,"['sangat', 'setuju', 'dengan', 'langkah', 'efisiensi', 'ini', 'kualitas', 'pendidikan', 'tidak', 'harus', 'mahal', 'yang', 'penting', 'tepat', 'guna', 'dan', 'bebas', 'korupsi']","['sangat', 'setuju', 'dengan', 'langkah', 'efisiensi', 'ini', 'kualitas', 'pendidikan', 'tidak', 'harus', 'mahal', 'yang', 'penting', 'tepat', 'guna', 'dan', 'bebas', 'korupsi']",sangat setuju dengan langkah efisiensi ini kualitas pendidikan tidak harus mahal yang penting tepat guna dan bebas korupsi,2,"sangat: 48, setuju: 185, dengan: 26, langkah: 85, efisiensi: 4, ini: 7, kualitas: 73, pendidikan: 3, tidak: 6, harus: 68, mahal: 179, yang: 5, penting: 107, tepat: 57, guna: 215, dan: 8, bebas: 220, korupsi: 142","[ 48 185  26  85   4   7  73   3   6  68 179   5 107  57 215   8 220 142
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]"
560,2025-03-10 03:40:17,1.89884e+18,arwahErwinSmith,"@loaharang @allmightyjoy @mengarungimars @ZHANXlAO @keshiramair @intinyadeh Sotoy bgt ya. Kampus gw sampe ga bisa uts tatap muka gara² ga punya dana buat bayar pengawas. Karena apa? Ya karena kena efisiensi! Jangan terlalu polos langsung percaya aja sama pejabat, liat juga realitasnya gimana buat perbandingan. Makanya klo ada berita tuh dibaca.",negatif,,,,"@loaharang @allmightyjoy @mengarungimars @zhanxlao @keshiramair @intinyadeh sotoy bgt ya. kampus gw sampe ga bisa uts tatap muka gara² ga punya dana buat bayar pengawas. karena apa? ya karena kena efisiensi! jangan terlalu polos langsung percaya aja sama pejabat, liat juga realitasnya gimana buat perbandingan. makanya klo ada berita tuh dibaca.",sotoy bgt ya kampus gw sampe ga bisa uts tatap muka gara² ga punya dana buat bayar pengawas karena apa ya karena kena efisiensi jangan terlalu polos langsung percaya aja sama pejabat liat juga realitasnya gimana buat perbandingan makanya klo ada berita tuh dibaca,"['sotoy', 'bgt', 'ya', 'kampus', 'gw', 'sampe', 'ga', 'bisa', 'uts', 'tatap', 'muka', 'gara²', 'ga', 'punya', 'dana', 'buat', 'bayar', 'pengawas', 'karena', 'apa', 'ya', 'karena', 'kena', 'efisiensi', 'jangan', 'terlalu', 'polos', 'langsung', 'percaya', 'aja', 'sama', 'pejabat', 'liat', 'juga', 'realitasnya', 'gimana', 'buat', 'perbandingan', 'makanya', 'klo', 'ada', 'berita', 'tuh', 'dibaca']","['sok tau', 'banget', 'ya', 'kampus', 'saya', 'sampai', 'tidak', 'bisa', 'uts', 'tatap', 'muka', 'gara²', 'tidak', 'punya', 'dana', 'buat', 'bayar', 'pengawas', 'karena', 'apa', 'ya', 'karena', 'kena', 'efisiensi', 'jangan', 'terlalu', 'polos', 'langsung', 'percaya', 'saja', 'sama', 'pejabat', 'lihat', 'juga', 'realitasnya', 'bagaimana', 'buat', 'perbandingan', 'makanya', 'kalo', 'ada', 'berita', 'tuh', 'dibaca']",sok tau banget ya kampus saya sampai tidak bisa uts tatap muka gara² tidak punya dana buat bayar pengawas karena apa ya karena kena efisiensi jangan terlalu polos langsung percaya saja sama pejabat lihat juga realitasnya bagaimana buat perbandingan makanya kalo ada berita tuh dibaca,0,"sok: 773, tau: 656, banget: 45, ya: 35, kampus: 67, saya: 44, sampai: 60, tidak: 6, bisa: 21, uts: 1760, tatap: 3059, muka: 1713, gara²: 1102, tidak: 6, punya: 274, dana: 11, buat: 40, bayar: 289, pengawas: 3060, karena: 42, apa: 66, ya: 35, karena: 42, kena: 31, efisiensi: 4, jangan: 100, terlalu: 570, polos: 3061, langsung: 252, percaya: 490, saja: 32, sama: 51, pejabat: 263, lihat: 264, juga: 37, realitasnya: 3062, bagaimana: 99, buat: 40, perbandingan: 3063, makanya: 413, kalo: 251, ada: 12, berita: 232, tuh: 96, dibaca: 1097","[ 773  656   45   35   67   44   60    6   21 1760 3059 1713 1102    6
  274   11   40  289 3060   42   66   35   42   31    4  100  570 3061
  252  490   32   51  263  264   37 3062   99   40 3063  413  251   12
  232   96 1097    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
561,2025-03-27 16:01:35,1.90518e+18,suaraindonews_,"Bantuan Sosial BLT, PBP, PIP Cair https://t.co/4TF9aqIBml https://t.co/iyWvkmMPRg",netral,,,,"bantuan sosial blt, pbp, pip cair https://t.co/4tf9aqibml https://t.co/iywvkmmprg",bantuan sosial blt pbp pip cair,"['bantuan', 'sosial', 'blt', 'pbp', 'pip', 'cair']","['bantuan', 'sosial', 'blt', 'pbp', 'pip', 'cair']",bantuan sosial blt pbp pip cair,1,"bantuan: 81, sosial: 270, blt: 999, pbp: 3064, pip: 28, cair: 53","[  81  270  999 3064   28   53    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
562,2025-02-15 20:41:20,1.89076e+18,Cebong_Insyap,@rockstarstae Titi mba ...DANA BOS MADRASAH DI PANGKAS 50 PERSEN...padahal katanya ga akan mangkas dana bos buat efisiensi https://t.co/PRqpTTfgAF,negatif,,,,@rockstarstae titi mba ...dana bos madrasah di pangkas 50 persen...padahal katanya ga akan mangkas dana bos buat efisiensi https://t.co/prqpttfgaf,titi mba dana bos madrasah di pangkas persen padahal katanya ga akan mangkas dana bos buat efisiensi,"['titi', 'mba', 'dana', 'bos', 'madrasah', 'di', 'pangkas', 'persen', 'padahal', 'katanya', 'ga', 'akan', 'mangkas', 'dana', 'bos', 'buat', 'efisiensi']","['titi', 'mbak', 'dana', 'bos', 'madrasah', 'di', 'pangkas', 'persen', 'padahal', 'katanya', 'tidak', 'akan', 'mangkas', 'dana', 'bos', 'buat', 'efisiensi']",titi mbak dana bos madrasah di pangkas persen padahal katanya tidak akan mangkas dana bos buat efisiensi,0,"titi: 3065, mbak: 212, dana: 11, bos: 36, madrasah: 279, di: 9, pangkas: 298, persen: 1686, padahal: 128, katanya: 163, tidak: 6, akan: 38, mangkas: 860, dana: 11, bos: 36, buat: 40, efisiensi: 4","[3065  212   11   36  279    9  298 1686  128  163    6   38  860   11
   36   40    4    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
563,2025-03-14 19:42:48,1.90053e+18,sando_sasako,"satryo sb
udah banyak punya jabatan di p&amp;k

eh begitu jd menteri
cuma bs bertahan &lt; 4 bulan

sblm dipecat
satryo pernah klaim
beasiswa pip tdk dipotong anggarannya

sri mulyani mengiyakan

kenyataannya.... https://t.co/M7X2ix2RAC",negatif,,,,"satryo sb
udah banyak punya jabatan di p&amp;k

eh begitu jd menteri
cuma bs bertahan &lt; 4 bulan

sblm dipecat
satryo pernah klaim
beasiswa pip tdk dipotong anggarannya

sri mulyani mengiyakan

kenyataannya.... https://t.co/m7x2ix2rac",satryo sb udah banyak punya jabatan di p amp k eh begitu jd menteri cuma bs bertahan lt bulan sblm dipecat satryo pernah klaim beasiswa pip tdk dipotong anggarannya sri mulyani mengiyakan kenyataannya,"['satryo', 'sb', 'udah', 'banyak', 'punya', 'jabatan', 'di', 'p', 'amp', 'k', 'eh', 'begitu', 'jd', 'menteri', 'cuma', 'bs', 'bertahan', 'lt', 'bulan', 'sblm', 'dipecat', 'satryo', 'pernah', 'klaim', 'beasiswa', 'pip', 'tdk', 'dipotong', 'anggarannya', 'sri', 'mulyani', 'mengiyakan', 'kenyataannya']","['satryo', 'sb', 'sudah', 'banyak', 'punya', 'jabatan', 'di', 'p', 'amp', 'ke', 'eh', 'begitu', 'jadi', 'menteri', 'cuma', 'bisa', 'bertahan', 'lantai', 'bulan', 'sebelum', 'dipecat', 'satryo', 'pernah', 'klaim', 'beasiswa', 'pip', 'tidak', 'dipotong', 'anggarannya', 'sri', 'mulyani', 'mengiyakan', 'kenyataannya']",satryo sb sudah banyak punya jabatan di p amp ke eh begitu jadi menteri cuma bisa bertahan lantai bulan sebelum dipecat satryo pernah klaim beasiswa pip tidak dipotong anggarannya sri mulyani mengiyakan kenyataannya,0,"satryo: 381, sb: 3066, sudah: 18, banyak: 62, punya: 274, jabatan: 828, di: 9, p: 1000, amp: 91, ke: 30, eh: 444, begitu: 240, jadi: 19, menteri: 170, cuma: 144, bisa: 21, bertahan: 1494, lantai: 750, bulan: 234, sebelum: 496, dipecat: 820, satryo: 381, pernah: 366, klaim: 3067, beasiswa: 27, pip: 28, tidak: 6, dipotong: 46, anggarannya: 426, sri: 154, mulyani: 158, mengiyakan: 3068, kenyataannya: 1761","[ 381 3066   18   62  274  828    9 1000   91   30  444  240   19  170
  144   21 1494  750  234  496  820  381  366 3067   27   28    6   46
  426  154  158 3068 1761    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
564,2025-02-15 14:32:47,1.89067e+18,VoxYouths,"KIP Kuliah 2025 Aman! Sri Mulyani Pastikan Anggaran Rp14,69 Triliun Tidak Dipotong

https://t.co/8AD8tbRFYa",negatif,,,,"kip kuliah 2025 aman! sri mulyani pastikan anggaran rp14,69 triliun tidak dipotong

https://t.co/8ad8tbrfya",kip kuliah aman sri mulyani pastikan anggaran rp triliun tidak dipotong,"['kip', 'kuliah', 'aman', 'sri', 'mulyani', 'pastikan', 'anggaran', 'rp', 'triliun', 'tidak', 'dipotong']","['kip', 'kuliah', 'aman', 'sri', 'mulyani', 'pastikan', 'anggaran', 'rp', 'triliun', 'tidak', 'dipotong']",kip kuliah aman sri mulyani pastikan anggaran rp triliun tidak dipotong,0,"kip: 14, kuliah: 13, aman: 183, sri: 154, mulyani: 158, pastikan: 205, anggaran: 2, rp: 129, triliun: 323, tidak: 6, dipotong: 46","[ 14  13 183 154 158 205   2 129 323   6  46   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]"
565,2025-02-03 06:33:54,1.8862e+18,donatcakue,"@bacottetangga__ lah gue juga waktu dpet kip kuliah dipotong dri yang 4,2 cuma dikasih sejuta dri pihak kampus hahaha, di demo malah ngancemnya kita ga akan di lulusin, kasian kaprodi gue jdi amukan mahasiswa:')",negatif,,,,"@bacottetangga__ lah gue juga waktu dpet kip kuliah dipotong dri yang 4,2 cuma dikasih sejuta dri pihak kampus hahaha, di demo malah ngancemnya kita ga akan di lulusin, kasian kaprodi gue jdi amukan mahasiswa:')",lah gue juga waktu dpet kip kuliah dipotong dri yang cuma dikasih sejuta dri pihak kampus hahaha di demo malah ngancemnya kita ga akan di lulusin kasian kaprodi gue jdi amukan mahasiswa,"['lah', 'gue', 'juga', 'waktu', 'dpet', 'kip', 'kuliah', 'dipotong', 'dri', 'yang', 'cuma', 'dikasih', 'sejuta', 'dri', 'pihak', 'kampus', 'hahaha', 'di', 'demo', 'malah', 'ngancemnya', 'kita', 'ga', 'akan', 'di', 'lulusin', 'kasian', 'kaprodi', 'gue', 'jdi', 'amukan', 'mahasiswa']","['lah', 'gue', 'juga', 'waktu', 'dpet', 'kip', 'kuliah', 'dipotong', 'dari', 'yang', 'cuma', 'dikasih', 'sejuta', 'dari', 'pihak', 'kampus', 'hahaha', 'di', 'demo', 'malah', 'ngancemnya', 'kita', 'tidak', 'akan', 'di', 'lulusin', 'kasihan', 'kaprodi', 'gue', 'jadi', 'amukan', 'mahasiswa']",lah gue juga waktu dpet kip kuliah dipotong dari yang cuma dikasih sejuta dari pihak kampus hahaha di demo malah ngancemnya kita tidak akan di lulusin kasihan kaprodi gue jadi amukan mahasiswa,0,"lah: 208, gue: 134, juga: 37, waktu: 347, dpet: 3069, kip: 14, kuliah: 13, dipotong: 46, dari: 24, yang: 5, cuma: 144, dikasih: 487, sejuta: 3070, dari: 24, pihak: 406, kampus: 67, hahaha: 1762, di: 9, demo: 98, malah: 82, ngancemnya: 3071, kita: 123, tidak: 6, akan: 38, di: 9, lulusin: 3072, kasihan: 595, kaprodi: 3073, gue: 134, jadi: 19, amukan: 3074, mahasiswa: 33","[ 208  134   37  347 3069   14   13   46   24    5  144  487 3070   24
  406   67 1762    9   98   82 3071  123    6   38    9 3072  595 3073
  134   19 3074   33    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
566,2025-02-13 20:22:21,1.89003e+18,bugiswarta,"Kebijakan efisiensi ini bukti pemerintah peduli. Anggaran difokuskan pada peningkatan kualitas SDM, bukan sekadar proyek fisik.",positif,,,,"kebijakan efisiensi ini bukti pemerintah peduli. anggaran difokuskan pada peningkatan kualitas sdm, bukan sekadar proyek fisik.",kebijakan efisiensi ini bukti pemerintah peduli anggaran difokuskan pada peningkatan kualitas sdm bukan sekadar proyek fisik,"['kebijakan', 'efisiensi', 'ini', 'bukti', 'pemerintah', 'peduli', 'anggaran', 'difokuskan', 'pada', 'peningkatan', 'kualitas', 'sdm', 'bukan', 'sekadar', 'proyek', 'fisik']","['kebijakan', 'efisiensi', 'ini', 'bukti', 'pemerintah', 'peduli', 'anggaran', 'difokuskan', 'pada', 'peningkatan', 'kualitas', 'sdm', 'bukan', 'sekadar', 'proyek', 'fisik']",kebijakan efisiensi ini bukti pemerintah peduli anggaran difokuskan pada peningkatan kualitas sdm bukan sekadar proyek fisik,2,"kebijakan: 23, efisiensi: 4, ini: 7, bukti: 209, pemerintah: 15, peduli: 222, anggaran: 2, difokuskan: 258, pada: 43, peningkatan: 242, kualitas: 73, sdm: 221, bukan: 49, sekadar: 223, proyek: 92, fisik: 259","[ 23   4   7 209  15 222   2 258  43 242  73 221  49 223  92 259   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]"
567,2025-02-28 15:53:05,1.8954e+18,stmaiam13,"@AgustinTsania @tanyarlfes Disekolahku yg dapet PIP 2 murid aja kak, itupun kartu atm nya si murid yg pegang, sekolah ku cuma ngasih info uangnya udah cair, bisa diambil dan ngehimbau muridnya kalau bisa dibayarkan buat spp dlu. Jadi jangan just ""semua sekolah"" yah kak :)",netral,,,,"@agustintsania @tanyarlfes disekolahku yg dapet pip 2 murid aja kak, itupun kartu atm nya si murid yg pegang, sekolah ku cuma ngasih info uangnya udah cair, bisa diambil dan ngehimbau muridnya kalau bisa dibayarkan buat spp dlu. jadi jangan just ""semua sekolah"" yah kak :)",disekolahku yg dapet pip murid aja kak itupun kartu atm nya si murid yg pegang sekolah ku cuma ngasih info uangnya udah cair bisa diambil dan ngehimbau muridnya kalau bisa dibayarkan buat spp dlu jadi jangan just semua sekolah yah kak,"['disekolahku', 'yg', 'dapet', 'pip', 'murid', 'aja', 'kak', 'itupun', 'kartu', 'atm', 'nya', 'si', 'murid', 'yg', 'pegang', 'sekolah', 'ku', 'cuma', 'ngasih', 'info', 'uangnya', 'udah', 'cair', 'bisa', 'diambil', 'dan', 'ngehimbau', 'muridnya', 'kalau', 'bisa', 'dibayarkan', 'buat', 'spp', 'dlu', 'jadi', 'jangan', 'just', 'semua', 'sekolah', 'yah', 'kak']","['disekolahku', 'yang', 'dapat', 'pip', 'murid', 'saja', 'kak', 'itupun', 'kartu', 'atm', 'nya', 'sih', 'murid', 'yang', 'pegang', 'sekolah', 'ku', 'cuma', 'mengasih', 'info', 'uangnya', 'sudah', 'cair', 'bisa', 'diambil', 'dan', 'ngehimbau', 'muridnya', 'kalau', 'bisa', 'dibayarkan', 'buat', 'spp', 'dulu', 'jadi', 'jangan', 'just', 'semua', 'sekolah', 'ya', 'kak']",disekolahku yang dapat pip murid saja kak itupun kartu atm nya sih murid yang pegang sekolah ku cuma mengasih info uangnya sudah cair bisa diambil dan ngehimbau muridnya kalau bisa dibayarkan buat spp dulu jadi jangan just semua sekolah ya kak,1,"disekolahku: 3075, yang: 5, dapat: 65, pip: 28, murid: 419, saja: 32, kak: 230, itupun: 1241, kartu: 213, atm: 607, nya: 74, sih: 61, murid: 419, yang: 5, pegang: 1270, sekolah: 25, ku: 349, cuma: 144, mengasih: 471, info: 475, uangnya: 530, sudah: 18, cair: 53, bisa: 21, diambil: 472, dan: 8, ngehimbau: 3076, muridnya: 1763, kalau: 41, bisa: 21, dibayarkan: 1752, buat: 40, spp: 575, dulu: 224, jadi: 19, jangan: 100, just: 3077, semua: 106, sekolah: 25, ya: 35, kak: 230","[3075    5   65   28  419   32  230 1241  213  607   74   61  419    5
 1270   25  349  144  471  475  530   18   53   21  472    8 3076 1763
   41   21 1752   40  575  224   19  100 3077  106   25   35  230    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
568,2025-02-13 13:27:06,1.88992e+18,feelkooverhere,Optimis pendidikan Indonesia makin maju dengan kebijakan efisiensi ini. Anggaran yang dihemat bisa digunakan untuk kesejahteraan guru honorer.,positif,,,,optimis pendidikan indonesia makin maju dengan kebijakan efisiensi ini. anggaran yang dihemat bisa digunakan untuk kesejahteraan guru honorer.,optimis pendidikan indonesia makin maju dengan kebijakan efisiensi ini anggaran yang dihemat bisa digunakan untuk kesejahteraan guru honorer,"['optimis', 'pendidikan', 'indonesia', 'makin', 'maju', 'dengan', 'kebijakan', 'efisiensi', 'ini', 'anggaran', 'yang', 'dihemat', 'bisa', 'digunakan', 'untuk', 'kesejahteraan', 'guru', 'honorer']","['optimis', 'pendidikan', 'indonesia', 'makin', 'maju', 'dengan', 'kebijakan', 'efisiensi', 'ini', 'anggaran', 'yang', 'dihemat', 'bisa', 'digunakan', 'untuk', 'kesejahteraan', 'guru', 'honorer']",optimis pendidikan indonesia makin maju dengan kebijakan efisiensi ini anggaran yang dihemat bisa digunakan untuk kesejahteraan guru honorer,2,"optimis: 176, pendidikan: 3, indonesia: 16, makin: 70, maju: 59, dengan: 26, kebijakan: 23, efisiensi: 4, ini: 7, anggaran: 2, yang: 5, dihemat: 177, bisa: 21, digunakan: 141, untuk: 10, kesejahteraan: 116, guru: 29, honorer: 72","[176   3  16  70  59  26  23   4   7   2   5 177  21 141  10 116  29  72
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]"
